index,screen_name,user_id,tweet_text,length
241,YoungBlessmusic,382991447,Day 26/30 Abs Workout (30 Days Abs Workout) Home Workout ,57
243,YoungBlessmusic,382991447,No-Diet No-Exercise 100% effective || Fat Cutter Drink For Extreme Weight Loss || Wazan Kam Karne Ka ,101
244,YoungBlessmusic,382991447,Woman Training Hard! Best Awesome Girls In Gym Female Fitness Motivation HD  ,77
246,Luke_Pedersen_,738875965,"Retired @FDNY Lieutenant Mike Cacciola and Registered Dietitian @VanessaZorasRD  sharing healthy, nutrient dense co… ",117
247,Luke_Pedersen_,738875965,Turn the VOLUME up! (I’m not talking about the sound). atrain464 promised me it would give me bigger muscles.  Try… ,116
248,Luke_Pedersen_,738875965,Today marked new chapter in my career @Waterloo_Fire. Extremely honoured &amp; grateful for this opportunity &amp; excited… ,124
249,LadyDCrockett,446729371,Getting ready for this beast workout. @ Planet Fitness ,55
252,LadyDCrockett,446729371,"🖤 
@LadyDCrockett ",18
253,LadyDCrockett,446729371,I made my vote count.  #ivoted ,31
254,LadyDCrockett,446729371,I'm going to try again ,23
255,LadyDCrockett,446729371,Why your plans may not be working...Good Morning!  #mondaymotivation ,69
256,LadyDCrockett,446729371,"Happy Sunday...Worship ready!
Thanks grandkiss for the fiya 🔥 photo 📷
Kimono @LadyDCrockett
 ",93
259,LadyDCrockett,446729371,My future scientist legendarius97 did his first research presentation today. Looks like some good stuff on there so… ,117
261,LadyDCrockett,446729371,Hey guys! ,10
264,LadyDCrockett,446729371,"Celebrate with us! bishopracrockett
#notbc @ New Orleans Triumph Baptist Church ",80
265,LadyDCrockett,446729371,"Thanks for all the Birthday love 😍.  You made the day even more special. ""49""  getting ready to leave my forties be… ",117
275,djsuave1963,445740826,Happy founders day to the men of #OmegaPsiPhi especially to my brother Brandon Thorne! Love you bro and keep puttin… ,117
282,djsuave1963,445740826,S/O my accountability partner and Brother @g5.fitness for getting me to Hype to get that work in the gym earlier on… ,117
284,ariel_kramer,252263561,I’m trying to teach Sophie how to vogue. She’s trying her best ,63
285,ariel_kramer,252263561,"You’ve heard of How the Grinch Stole Christmas, now get ready for: The Cat Who Tried to Eat Christmas ",102
286,ariel_kramer,252263561,"Person without Spotify Premium:
I’ll aux the party!

*3 songs pass*

!¡ HElLo SPoTIfY USeR !¡

Everyone: ",105
287,ariel_kramer,252263561,"Me: 
*just wants to go to the bathroom*

Sophie: 
*does cat yoga on my lap* ",76
288,ariel_kramer,252263561,"I would say, “at least Sophie likes me” but she only attacks me and our holiday decorations so I’m not so sure ",111
289,Kirankeihin,2922690524,"“If you are quiet enough, you will hear the flow of the universe. You will feel its rhythm. Go with this flow. Happ… ",117
291,Kirankeihin,2922690524,"Exercises are like prose, whereas yoga is the poetry of movements. Once you understand the grammar of yoga; you can… ",117
302,Kirankeihin,2922690524,"tent of outdoor glamour and fashion workshop....
heading so close now.... ",74
305,Kirankeihin,2922690524,"Diwali Celebrations....
Daughters are the true life of father..who makes father emotionally strong...… ",103
306,Kirankeihin,2922690524,Slowly but surely we are getting ready for our workshop going to be conducted in this month from 21st nov to 23rd n… ,117
308,belhavenbikes,428897120,"Another new bike collected today - @MeridaBikes Crossway 15 MD.

Perfect for a young lady about town, cycling to sc… ",117
312,belhavenbikes,428897120,"Thx to @jami_blythej34 for super catch up today 😚

Twas such a loooong lunch 😉  @ObloBar was almost lit up when we… ",116
313,belhavenbikes,428897120,"This @MeridaBikes EOne Twenty 800 has now left the building and is lighting up the Highland trails 🚵☇

If you're in… ",117
314,belhavenbikes,428897120,"Newly delivered, all ready to hit the #mtb trails this weekend. 🤘
@MeridaBikes Big Nine 20D ",92
315,JaffeChiroCLT,2242985119,The latest Dr. Jaffe's Chiropractic Chronicles!  Thanks to @TVFitness @FWFamilyChiro… ,86
317,JaffeChiroCLT,2242985119,The latest Dr. Jaffe's Chiropractic Chronicles!  Thanks to @SentryHealth @SalusSaunas… ,87
322,JaffeChiroCLT,2242985119,Dr. Jaffe cares for many kids every week. There is no greater honor than being able to adjust little ones and put t… ,117
325,JaffeChiroCLT,2242985119,The latest Dr. Jaffe's Chiropractic Chronicles!  Thanks to @ChiroCompliance @SalgiFoundation… ,94
335,1manajith,302716619,I liked a @YouTube video  How to Gain 20 LBS of Muscle! (THE RIGHT WAY),71
337,1manajith,302716619,"I liked a @YouTube video  POSTWORKOUT Supplements - ""Workout Supplement ATHLEAN-Rx SERIES""",90
338,1manajith,302716619,I liked a @YouTube video  Jeff Cavaliere Meal Plan and Workout (1 FULL DAY!),76
355,CoachRyanFitnes,615383475,"My Food Rules sustainable eating habit. Follow the rule of the day. No more counting anything. 
_… ",99
357,CoachRyanFitnes,615383475,"There's Now Proof That Social Media Really Does Cause Depression. Can We Fix It?
_

_… ",87
359,CoachRyanFitnes,615383475,"Infographic of my Food Rules healthy eating. Food Rules is not a weight loss or ""gainz"" diet system, it's a no-nons… ",117
364,preetiranjanrau,374336114,redBus ,7
365,preetiranjanrau,374336114,Andhra Pradesh shuts doors to central sleuths ,46
366,preetiranjanrau,374336114,Arvind Kejriwal backs Chandrababu Naidu on barring CBI; also advises Income Tax Department ban ,95
367,preetiranjanrau,374336114,"Set up nodal agency for cruise tourism, slash GST: association ",63
368,preetiranjanrau,374336114,"ED Probing If Amazon, Flipkart Violated Provisions of Foreign Exchange Law ",75
369,preetiranjanrau,374336114,"UPPCB raps AMC over burning waste in landfill, dumping sewage in Yamuna - Times of India ",89
370,preetiranjanrau,374336114,Affluent stealing Indian Railways blind! You won't believe what all they are looting ,85
371,preetiranjanrau,374336114,"Over 43,000 missing kids rescued from railway stations in 5 years ",66
372,preetiranjanrau,374336114,RTI Reveals EC Linked Aadhaar and Voter IDs Without Consent ,60
373,preetiranjanrau,374336114,Allowance For Madhya Pradesh Lawmakers Over 3 Times The Salary Bill: RTI ,73
374,preetiranjanrau,374336114,CBI Officer Moves Top Court After Repatriation To Intelligence Bureau ,70
375,preetiranjanrau,374336114,Sohrabuddin Sheikh fake encounter: Brother accuses CBI of working for the accused ,82
377,preetiranjanrau,374336114,"CM Amarinder Singh mulls block CBI in Punjab, Does opposition fear CBI scrutiny? ",81
378,preetiranjanrau,374336114,Politics over CBI crisis: Delhi Government backs CBI ban ,57
379,preetiranjanrau,374336114,"Most girls hanging-out with boys get raped, 80% incidents among acquaintances: Haryana CM's comment sparks row ",111
380,preetiranjanrau,374336114,"Khattar Sparks Controversy Over 'Rape Statement', Says 'Most FIRs Are Result of Fights Between People' ",103
382,preetiranjanrau,374336114,Goyal cavalcade attacked during UP railway staff protest - Times of India ,74
383,preetiranjanrau,374336114,Yoga linked to improved body satisfaction ,42
384,sossunshine,2761699470,alright who put JBH in a workout playlist ,42
385,sossunshine,2761699470,i love seeing non 5sos accounts quote their lyrics. ,52
394,Bog_Networker,2903741440,"📹 Weight Management For Living a Healthier Life! way to a long healthy life is being fit and in shape,... ",106
406,PampaLayLay,34923872,"I'm at Tucker On The Grill in St John's, Antigua ",49
407,PampaLayLay,34923872,Climaxx (@ Millers by the Sea) ,31
409,HighFunctionFit,3131224282,The gym is a lot more than just turf and dumbbells. High Function Fitness is a family - a group of individuals who… ,116
411,HighFunctionFit,3131224282,"Linda is a beast! 
•
Linda is one of the most beautifully impressive competitive ballroom dancers you’ll ever watch… ",117
412,HighFunctionFit,3131224282,I posted a new video to Facebook ,33
413,HighFunctionFit,3131224282,We remember the hard days. The days we push past our perceived limitations are the days we look back on and smile.… ,116
416,HighFunctionFit,3131224282,"Ready to workout today? 👀
•
It might be a gloomy day but you’re only one workout (&amp; maybe a couple tail wags) away… ",120
420,HighFunctionFit,3131224282,"This girl is #unstoppable. She is also WAY strong than she thinks! 
•
Even her fellow HFF members know this - Thank… ",117
421,HighFunctionFit,3131224282,"“The devil is in the details.”
•
Working on the small details in Dave’s squatting mechanics. Dave is already a stro… ",117
425,HighFunctionFit,3131224282,"STRENGTH IN NUMBERS 
•
Becoming a more “fit” version of yourself will be challenging but it should also be #fun. En… ",117
427,HighFunctionFit,3131224282,"“The grass isn’t greener on the other side; it’s greener where YOU water it” 
•
Shoutout to Greg for consistently w… ",117
428,CFTrainingYard,2691028910,"CFTY - Thursday 11/15/18
Workout: 30min cap
10 Strict Press (135/95)
10 Squat Clean (136/95)
20 Push Press (155/115… ",117
429,CFTrainingYard,2691028910,"CFTY - Wednesday 11/14/18
Row: 1-2-3-4-3-2-1
Work/Rest equal parts each round (1 min ON, 1 min Off, 2 min ON, etc)… ",116
430,CFTrainingYard,2691028910,"CFTY- Tuesday 11/13/18
Workout: 7 Rounds 
3 Strict Deficit HSPU (45s/25s)
5 Russian KBS (2/1.5pd)
7 Lateral PVC Hop… ",117
431,CFTrainingYard,2691028910,"CFTY- Monday 11/12/18
Workout: 3 Rounds 
3 min clock;
18/15 Cal Row
18 Burpees Over Rower 
AMRAP Overhead Squats (1… ",117
432,CFTrainingYard,2691028910,"Happy Veterans Day!
CFTY - Sunday 11/11/18
Strength: 2x5 Deadlift
Set 1 @ 65% 1RM
Set 2 @ 75% 1RM
1 x AMRAP @ 80% 1… ",117
433,CFTrainingYard,2691028910,"CFTY - Saturday 11/10/18
Workout: w/ Partner - I go, you go format;
10 Bench Press (185/135)
250/200m Row
Max Thrus… ",117
434,CFTrainingYard,2691028910,"CFTY - Friday 11/9/18
Workout: 5 min AMRAP 
Wall Balls (20/14)
Rest 5 min, then;
5 Rounds
50 Double-Unders
15 High… ",116
435,CFTrainingYard,2691028910,"CFTY - Thursday 11/8/18
Workout: For Time
200m Plate Pinch Walk (2x25/2x15)
20 DB Squat Snatch (50/35)
100’ DB Over… ",117
436,CFTrainingYard,2691028910,"CFTY - Wednesday 11/7/18
Strength: 
3RM Push Press - 8 min cap
Then;
2RM Front Squat -  12 min cap
Then;
1RM Thrust… ",117
437,CFTrainingYard,2691028910,"CFTY - Tuesday 11/6/18
Workout: “Muscle-Up Biathlon”
400m Run
18 Unbroken* Muscle-Ups 
400m Run
15 UB* Muscle-Ups
4… ",117
438,CFTrainingYard,2691028910,"CFTY- Monday 11/5/18 
Workout: 4 Rounds 
AMRAP 3 min
3 Power Snatch (heavy)
9 Box Jump Over (24/20)
18 AbMat Sit-Up… ",117
440,CFTrainingYard,2691028910,"CFTY - Saturday 11/3/18
Workout: 21-15-9-6-3
Strict Handstand Push-Ups
Hang Power Clean (165/115)
Burpees
#cfty… ",113
441,CFTrainingYard,2691028910,"CFTY- Friday 11/2/18
Strength: 5x5 Zercher Squat
Workout: 1 mile Bike
50 Wall Ball (20/14)
1 mile Bike 
#cfty… ",111
443,CFTrainingYard,2691028910,"Halloween! 
CFTY -Wednesday 10/31/18
Workout: 8 Rounds 
On 2 min clock-
400m Run 
#cfty @beccavoigt @ CrossFit Trai… ",117
444,CFTrainingYard,2691028910,"CFTY - Tuesday 10/30/18
Workout: 3 Rounds
25 DB Push Jerk (50/35)
50 Double-Unders
25 DB Box Step-Ups (24/20)
50 Do… ",117
445,CFTrainingYard,2691028910,"CFTY - Monday 10/29/18
Workout: 500m Row
21 KBS (1.5/1pd)
12 Bar Muscle-Ups
500m Row
21 KBS
12 Chest To Bar Pull-Up… ",117
447,CFTrainingYard,2691028910,"CFTY - Saturday 10/27/18
Workout: 3 Rounds / On the 6 min-
30/21 Cal Bike
20 Alt. Pistols
10 Wall Ball (20/14)
Reco… ",117
448,preetiranjanrau,374336114,redBus ,7
449,preetiranjanrau,374336114,Andhra Pradesh shuts doors to central sleuths ,46
450,preetiranjanrau,374336114,Arvind Kejriwal backs Chandrababu Naidu on barring CBI; also advises Income Tax Department ban ,95
451,preetiranjanrau,374336114,"Set up nodal agency for cruise tourism, slash GST: association ",63
452,preetiranjanrau,374336114,"ED Probing If Amazon, Flipkart Violated Provisions of Foreign Exchange Law ",75
453,preetiranjanrau,374336114,"UPPCB raps AMC over burning waste in landfill, dumping sewage in Yamuna - Times of India ",89
454,preetiranjanrau,374336114,Affluent stealing Indian Railways blind! You won't believe what all they are looting ,85
455,preetiranjanrau,374336114,"Over 43,000 missing kids rescued from railway stations in 5 years ",66
456,preetiranjanrau,374336114,RTI Reveals EC Linked Aadhaar and Voter IDs Without Consent ,60
457,preetiranjanrau,374336114,Allowance For Madhya Pradesh Lawmakers Over 3 Times The Salary Bill: RTI ,73
458,preetiranjanrau,374336114,CBI Officer Moves Top Court After Repatriation To Intelligence Bureau ,70
459,preetiranjanrau,374336114,Sohrabuddin Sheikh fake encounter: Brother accuses CBI of working for the accused ,82
461,preetiranjanrau,374336114,"CM Amarinder Singh mulls block CBI in Punjab, Does opposition fear CBI scrutiny? ",81
462,preetiranjanrau,374336114,Politics over CBI crisis: Delhi Government backs CBI ban ,57
463,preetiranjanrau,374336114,"Most girls hanging-out with boys get raped, 80% incidents among acquaintances: Haryana CM's comment sparks row ",111
464,preetiranjanrau,374336114,"Khattar Sparks Controversy Over 'Rape Statement', Says 'Most FIRs Are Result of Fights Between People' ",103
466,preetiranjanrau,374336114,Goyal cavalcade attacked during UP railway staff protest - Times of India ,74
467,preetiranjanrau,374336114,Yoga linked to improved body satisfaction ,42
468,TucsonTowers,330334341,Cycling | Arthritis Research UK ,32
469,HealthFitnessP,4357983792,Lose Belly Fat With This Breakfast - ,37
470,HealthFitnessP,4357983792,Do You Have Low Testosterone? TRT versus Natural Testosterone Boosters - ,73
471,HealthFitnessP,4357983792,Thuốc Trị Xuất Tinh Sớm Stud 100 Male Genital Desensitizer - ,61
472,HealthFitnessP,4357983792,Rush O Lash Eyelash Enhancement Serum - ,40
475,HealthFitnessP,4357983792,Summer Workout for fat burning weight loss - how to get flat stomach - six pack (female &amp; male) - ,102
476,HealthFitnessP,4357983792,Best police flashlight Best police flashlight - ,48
477,HealthFitnessP,4357983792,Erectile Dysfunction Related To Prostate - What's The Relationship Between Prostate and ED? - ,94
478,HealthFitnessP,4357983792,High 10 Yoga Pants for Ladies folks 2015 - ,43
480,HealthFitnessP,4357983792,Fitness Q&amp;A Part 2 Losing Weight Without Losing Muscle Tone. Healthy Meal Ideas. - ,87
481,HealthFitnessP,4357983792,WNBF Boston Monster Mash Mens' Pro Bodybuilding Prejudging and Awards - Chris Elkins - ,87
482,HealthFitnessP,4357983792,Fasting for weight loss with Dr  Jason Fung and Jimmy Moore - ,62
